,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Lexington Township,98.24%,0.05%,0.30%,0.24%,,0.68%,0.49%,2.09%,$39,241.00,$47,054.00,$39,321.00,$24,009.00,$22,027.00,4.20%,5.60%,6.30%,4.40%
Liberty Township, Jackson County,97.97%,0.14%,0.28%,0.38%,,0.41%,0.83%,1.10%,$55,046.00,$59,135.00,$46,842.00,$29,323.00,$27,433.00,1.70%,2.90%,3.80%,1.80%
Liberty Township, Wexford County,96.30%,,0.70%,0.50%,,,2.60%,0.90%,$43,864.00,$40,781.00,$28,162.00,$21,250.00,$17,612.00,5.70%,9.20%,8.30%,7.20%
Lilley Township,94.67%,1.78%,1.40%,0.13%,,0.13%,1.90%,1.02%,$25,870.00,$26,700.00,$29,125.00,$16,458.00,$12,765.00,16.80%,20.20%,30.00%,2.90%
Lima Township,97.55%,0.37%,0.22%,0.59%,,0.22%,1.05%,0.90%,$68,531.00,$75,551.00,$60,096.00,$35,288.00,$30,220.00,1.00%,2.30%,0.90%,2.20%
Limestone Township,94.84%,1.47%,1.47%,,,0.98%,1.23%,,$35,938.00,$37,981.00,$36,094.00,$21,750.00,$15,384.00,7.80%,9.00%,15.60%,0.00%
Lincoln,98.63%,0.27%,0.27%,,,,0.82%,,$24,464.00,$29,821.00,$30,179.00,$17,143.00,$16,860.00,13.10%,15.70%,12.00%,20.90%
Lincoln Charter Township,95.62%,1.06%,0.32%,1.39%,0.02%,0.59%,1.00%,1.30%,$53,718.00,$64,211.00,$48,571.00,$26,984.00,$27,559.00,1.30%,2.70%,1.90%,5.00%
Lincoln Park,93.26%,2.06%,0.53%,0.51%,0.00%,1.82%,1.81%,6.39%,$22,515.00,$29,747.00,$10,197.00,$6,549.00,$14,140.00,40.10%,44.70%,20.30%,4.70%
Lincoln Township, Arenac County,75.62%,19.51%,1.12%,0.59%,,0.33%,2.83%,1.51%,$35,982.00,$40,000.00,$30,000.00,$17,135.00,$13,796.00,16.10%,19.70%,32.30%,11.40%
Lincoln Township, Clare County,97.50%,0.28%,0.68%,0.28%,,0.11%,1.14%,1.19%,$32,279.00,$38,304.00,$31,066.00,$22,000.00,$18,146.00,9.20%,11.10%,16.10%,5.50%
Lincoln Township, Huron County,98.17%,0.23%,,0.34%,,,1.26%,0.11%,$36,250.00,$43,625.00,$30,625.00,$20,089.00,$16,145.00,8.20%,10.40%,8.90%,11.10%
Lincoln Township, Isabella County,96.13%,0.88%,0.67%,0.10%,0.05%,0.88%,1.29%,2.84%,$44,871.00,$47,574.00,$33,250.00,$24,167.00,$18,734.00,4.30%,7.00%,9.90%,9.20%
Lincoln Township, Midland County,98.42%,0.22%,,0.53%,,0.13%,0.70%,0.88%,$42,167.00,$47,448.00,$40,913.00,$24,706.00,$19,168.00,6.60%,7.60%,9.80%,9.50%
Lincoln Township, Newaygo County,92.15%,2.62%,0.97%,0.30%,,2.02%,1.94%,2.99%,$35,739.00,$40,677.00,$31,842.00,$19,808.00,$15,697.00,10.40%,12.30%,16.90%,7.10%
Lincoln Township, Osceola County,97.61%,0.12%,0.18%,0.12%,,0.31%,1.66%,1.29%,$37,578.00,$39,483.00,$29,706.00,$21,591.00,$15,592.00,7.70%,9.60%,8.80%,2.50%
Linden,96.80%,0.50%,0.50%,0.40%,,0.60%,1.30%,2.00%,,,,,,,,,
Litchfield,98.42%,0.21%,,0.07%,,0.62%,0.69%,1.99%,$39,292.00,$47,500.00,$34,464.00,$24,671.00,$17,362.00,5.60%,10.30%,7.20%,17.90%
Litchfield Township,97.01%,0.41%,0.62%,0.21%,,0.52%,1.24%,1.55%,$42,153.00,$45,385.00,$36,083.00,$22,500.00,$17,625.00,5.80%,9.50%,10.20%,10.10%
Little Traverse Township,96.50%,0.12%,1.85%,0.54%,0.04%,0.12%,0.82%,0.82%,$41,228.00,$47,788.00,$36,066.00,$23,250.00,$20,830.00,4.30%,6.10%,8.40%,3.80%
Littlefield Township,91.99%,0.43%,4.64%,0.32%,,0.25%,2.37%,0.75%,$37,694.00,$42,443.00,$27,304.00,$20,645.00,$18,737.00,2.30%,6.20%,3.90%,8.90%
Livingston Township,97.35%,0.09%,0.60%,0.51%,,0.09%,1.37%,0.30%,$51,293.00,$55,156.00,$37,222.00,$22,436.00,$21,798.00,2.20%,2.90%,3.10%,3.10%
Livonia,95.45%,0.95%,0.22%,1.94%,0.01%,0.32%,1.11%,1.72%,,,,,,,,,
Locke Township,97.55%,0.12%,0.72%,0.60%,,0.06%,0.96%,1.08%,$58,188.00,$62,422.00,$42,500.00,$33,875.00,$23,149.00,1.80%,4.10%,4.60%,4.30%
Lockport Township,85.92%,10.38%,0.42%,0.58%,,0.89%,1.81%,2.23%,$43,931.00,$52,760.00,$38,143.00,$27,196.00,$21,184.00,8.50%,9.90%,12.50%,7.60%
Lodi Township,94.24%,2.28%,0.32%,1.40%,0.05%,0.26%,1.45%,1.23%,$88,419.00,$96,233.00,$68,667.00,$39,722.00,$37,516.00,2.80%,3.30%,4.10%,4.40%
Logan Township, Mason County,98.48%,,,0.61%,,0.30%,0.61%,1.52%,$30,341.00,$34,643.00,$31,667.00,$23,750.00,$16,762.00,8.80%,14.20%,16.00%,21.10%
Logan Township, Ogemaw County,96.73%,,0.34%,,,0.17%,2.75%,0.86%,$22,105.00,$29,531.00,$30,000.00,$17,115.00,$15,372.00,13.10%,15.90%,19.60%,9.00%
London Township,84.95%,12.93%,0.43%,0.03%,,0.20%,1.46%,1.42%,$56,250.00,$61,314.00,$45,647.00,$27,316.00,$20,285.00,5.60%,8.40%,11.10%,11.20%
Long Lake Township,97.19%,0.26%,0.72%,0.44%,,0.26%,1.12%,0.93%,$48,826.00,$55,386.00,$37,303.00,$26,920.00,$21,943.00,2.70%,3.00%,2.30%,5.90%
Long Rapids Township,99.31%,0.10%,0.29%,0.10%,,0.10%,0.10%,1.18%,$36,083.00,$41,818.00,$35,179.00,$20,694.00,$16,829.00,2.90%,5.00%,2.00%,4.50%
Lost Lake Woods,99.41%,,0.29%,,,,0.29%,0.29%,$32,361.00,$40,714.00,$21,875.00,$19,688.00,$22,546.00,1.50%,3.80%,0.00%,3.60%
Loud Township,99.65%,,,,,,0.35%,,$26,750.00,$35,500.00,$28,125.00,$21,667.00,$16,031.00,6.80%,10.70%,18.80%,11.20%
Lovells Township,99.31%,,0.52%,,,,0.17%,0.35%,$31,023.00,$37,000.00,$37,813.00,$20,417.00,$21,401.00,1.70%,7.60%,4.30%,6.20%
Lowell,96.21%,0.57%,0.62%,0.42%,0.12%,0.72%,1.32%,2.14%,$42,326.00,$49,145.00,$36,525.00,$25,625.00,$17,843.00,4.40%,6.00%,5.30%,7.50%
Luce County,80.40%,11.10%,5.00%,0.30%,,,3.10%,1.20%,$42,083.00,$49,948.00,,,$18,294.00,12.60%,16.30%,27.70%,12.50%
Ludington,95.00%,1.00%,0.90%,0.20%,,1.10%,1.80%,4.20%,$28,089.00,$36,333.00,$31,970.00,$22,809.00,$17,215.00,12.90%,16.30%,27.70%,8.00%
Luna Pier,95.48%,0.20%,1.01%,,,0.94%,2.36%,3.03%,$40,909.00,$50,000.00,$40,850.00,$25,750.00,$19,325.00,10.90%,14.00%,21.90%,11.60%
Luther,91.74%,0.59%,4.13%,0.29%,,0.29%,2.95%,3.24%,$24,583.00,$26,250.00,$23,889.00,$18,750.00,$10,715.00,16.20%,22.20%,33.70%,10.80%
Lyndon Township,89.85%,6.12%,1.17%,0.33%,,1.28%,1.25%,2.49%,,,,,,,,,
Lynn Township,96.97%,1.60%,0.42%,,,0.34%,0.67%,3.37%,$52,250.00,$58,281.00,$50,789.00,$26,750.00,$20,250.00,4.90%,5.80%,7.20%,1.80%
Lyon Township, Roscommon County,98.56%,0.14%,0.21%,0.14%,,0.07%,0.89%,1.71%,$33,226.00,$37,875.00,$32,237.00,$21,583.00,$19,232.00,6.40%,10.80%,22.30%,1.70%
Lyons,95.73%,0.41%,0.69%,0.14%,0.00%,0.83%,2.20%,2.07%,$39,191.00,$48,333.00,$31,167.00,$23,864.00,$18,629.00,5.30%,9.00%,12.40%,0.00%
Lyons Township,97.10%,0.09%,0.61%,0.03%,,0.49%,1.68%,1.68%,$38,750.00,$45,378.00,$34,000.00,$24,259.00,$16,578.00,7.10%,8.70%,11.10%,4.50%
Mackinac Island,75.72%,,18.36%,0.38%,,0.19%,5.35%,0.57%,$36,964.00,$50,536.00,$39,219.00,$25,313.00,$27,965.00,1.40%,3.50%,5.10%,0.00%
Mackinaw City,93.02%,0.12%,4.54%,0.12%,,,2.21%,0.81%,$37,031.00,$3,125.00,$31,771.00,$30,125.00,$18,725.00,7.50%,9.70%,13.50%,2.80%
Mackinaw Township,93.40%,,2.95%,,,,3.65%,0.17%,$38,500.00,$41,923.00,$31,875.00,$25,250.00,$20,766.00,8.30%,9.60%,5.20%,5.30%
Macomb County,,,,,,,,,$52,102.00,$62,816.00,$48,303.00,$30,215.00,$24,446.00,4.00%,5.60%,7.00%,6.40%
Macomb Township,96.12%,0.84%,0.19%,1.41%,0.01%,0.31%,1.12%,1.46%,,,,,,,,,
Macon Township,96.75%,0.21%,0.62%,,0.07%,0.55%,1.80%,1.52%,$61,818.00,$65,938.00,$42,171.00,$29,653.00,$24,059.00,0.20%,1.60%,1.10%,0.00%
Madison Charter Township,81.63%,13.05%,0.27%,0.35%,,3.33%,1.37%,7.35%,$47,114.00,$52,642.00,$33,941.00,$23,103.00,$17,749.00,1.00%,2.10%,2.10%,3.10%
Madison Heights,89.60%,1.82%,0.44%,4.97%,0.03%,0.46%,2.68%,1.61%,$42,326.00,$51,364.00,$41,478.00,$29,345.00,$21,429.00,7.00%,8.90%,10.80%,13.00%
Mancelona,95.60%,0.36%,1.35%,0.07%,,0.71%,1.92%,2.20%,$29,583.00,$32,375.00,$25,313.00,$18,917.00,$12,391.00,14.10%,17.40%,19.50%,10.70%
Mancelona Township,96.46%,0.22%,1.29%,0.02%,0.05%,0.27%,1.68%,1.49%,$30,858.00,$33,045.00,$29,731.00,$19,825.00,$13,574.00,12.80%,15.70%,18.90%,6.00%
Manchester,98.24%,0.37%,0.46%,0.19%,,0.42%,0.32%,1.48%,$46,974.00,$56,875.00,$43,438.00,$27,396.00,$24,113.00,4.30%,5.20%,6.30%,6.80%
Manchester Township,98.15%,0.37%,0.46%,0.17%,,0.27%,0.59%,1.15%,$55,847.00,$62,786.00,$50,625.00,$30,333.00,$27,038.00,3.40%,4.30%,3.80%,4.10%
Manistee,94.90%,0.33%,1.38%,0.52%,0.03%,0.96%,1.88%,2.20%,$30,351.00,$41,816.00,$35,347.00,$20,102.00,$16,810.00,6.90%,11.10%,13.20%,8.60%
Manistee County,94.16%,1.63%,1.30%,0.32%,0.03%,1.01%,1.55%,2.61%,$34,208.00,$41,664.00,$33,211.00,$20,851.00,$17,204.00,6.90%,10.30%,13.50%,7.90%
Manistee Township,84.62%,9.14%,2.13%,0.48%,0.03%,1.12%,2.50%,2.74%,$39,946.00,$48,684.00,$35,574.00,$21,555.00,$16,442.00,3.80%,4.80%,5.10%,4.40%
Manistique,86.00%,0.20%,9.70%,0.20%,,0.10%,3.90%,1.00%,,,,,,,,,
Manistique Township,83.00%,0.09%,11.59%,,,1.04%,4.27%,0.57%,$40,000.00,$46,667.00,$43,000.00,$23,472.00,$18,127.00,9.60%,12.50%,20.40%,2.60%
Manitou Beach-Devils Lake,98.08%,0.19%,0.14%,0.14%,,0.19%,1.25%,1.25%,$37,938.00,$63,810.00,$39,375.00,$29,167.00,$24,561.00,4.30%,6.80%,2.60%,12.90%
Manlius Township,94.00%,0.57%,0.53%,0.57%,0.23%,3.00%,1.10%,9.23%,$51,653.00,$54,868.00,$36,078.00,$27,333.00,$19,009.00,2.90%,4.00%,5.30%,2.80%
Mansfield Township,95.06%,0.82%,0.41%,0.41%,,2.06%,1.23%,2.06%,$36,458.00,$46,250.00,$36,042.00,$26,250.00,$17,154.00,0.00%,5.30%,0.00%,8.10%
Manton,97.95%,,0.41%,0.25%,,,1.39%,1.15%,$27,339.00,$31,979.00,$30,000.00,$21,125.00,$13,528.00,9.30%,14.20%,12.90%,6.80%
Maple Forest Township,97.79%,,0.60%,0.20%,,,1.41%,0.60%,$38,235.00,$39,028.00,$36,944.00,$18,409.00,$21,507.00,6.70%,7.60%,4.80%,0.00%
Maple Grove Township, Barry County,97.89%,0.61%,0.07%,0.54%,,0.14%,0.75%,0.34%,$51,200.00,$54,432.00,$40,625.00,$26,750.00,$18,512.00,3.40%,5.80%,6.70%,2.90%
Maple Grove Township, Manistee County,96.58%,0.16%,1.40%,,,0.93%,0.93%,3.27%,$32,011.00,$37,333.00,$27,813.00,$18,289.00,$14,652.00,12.10%,14.80%,16.60%,11.00%
Maple Grove Township, Saginaw County,97.54%,0.87%,0.23%,0.08%,,0.68%,0.61%,1.48%,$56,111.00,$61,296.00,$50,435.00,$26,488.00,$24,506.00,4.40%,6.70%,9.80%,8.40%
Maple Rapids,99.22%,,0.31%,,,0.31%,0.16%,0.47%,$33,036.00,$40,625.00,$34,063.00,$23,333.00,$14,190.00,13.00%,14.60%,18.70%,16.70%
Maple Ridge Township, Alpena County,99.30%,0.06%,0.35%,0.06%,,,0.23%,0.17%,$35,871.00,$38,490.00,$33,482.00,$20,192.00,$16,024.00,10.00%,12.20%,16.40%,9.60%
Maple Ridge Township, Delta County,96.91%,,1.11%,0.62%,,,1.36%,0.50%,,,,,,,,,
Maple River Township,94.64%,,2.84%,0.08%,0.16%,,2.27%,0.81%,$40,270.00,$41,250.00,$27,452.00,$21,750.00,$16,765.00,5.10%,5.90%,5.80%,9.90%
Maple Valley Township, Montcalm County,97.70%,0.19%,0.14%,0.29%,0.10%,0.29%,1.30%,0.82%,$36,583.00,$40,433.00,$32,738.00,$24,236.00,$15,163.00,5.10%,7.80%,6.30%,9.20%
Maple Valley Township, Sanilac County,98.92%,0.09%,0.18%,0.18%,,0.09%,0.54%,2.33%,$41,058.00,$43,452.00,$33,750.00,$22,143.00,$16,418.00,7.00%,10.10%,13.40%,8.70%
Marathon Township,96.68%,0.66%,0.79%,0.26%,,0.74%,0.87%,1.91%,$49,255.00,$51,915.00,$40,026.00,$25,536.00,$19,469.00,5.90%,7.80%,10.00%,9.10%
Marcellus,96.82%,0.86%,0.52%,0.09%,,0.34%,1.38%,1.12%,$38,958.00,$45,000.00,$33,750.00,$22,826.00,$16,296.00,8.30%,11.70%,14.90%,10.30%
Marcellus Township,96.57%,0.81%,0.52%,0.15%,0.00%,0.18%,1.77%,1.14%,$39,306.00,$42,560.00,$34,773.00,$24,214.00,$17,442.00,9.10%,12.10%,13.60%,14.10%
Marengo Township,96.72%,0.38%,0.70%,0.09%,,0.70%,1.41%,2.67%,$50,473.00,$53,348.00,$37,829.00,$25,362.00,$18,550.00,6.50%,8.00%,10.80%,4.30%
Marenisco Township,68.13%,1.14%,27.31%,0.38%,,1.33%,1.71%,2.95%,$33,438.00,$36,136.00,$33,750.00,$22,917.00,$13,156.00,6.20%,9.60%,12.60%,1.90%
Marilla Township,96.96%,,1.38%,,,0.55%,1.10%,0.83%,$40,000.00,$40,341.00,$34,375.00,$21,250.00,$17,643.00,6.20%,5.80%,0.00%,14.80%
Marine City,97.29%,0.09%,0.56%,0.26%,,0.86%,0.95%,1.38%,$40,146.00,$47,308.00,$39,228.00,$23,677.00,$19,722.00,7.60%,8.90%,9.00%,16.10%
Marion,98.30%,0.10%,0.50%,,,0.10%,1.00%,1.30%,$26,467.00,$33,750.00,$26,900.00,$16,635.00,$15,010.00,14.70%,19.30%,22.70%,10.90%
Marion Township, Charlevoix County,95.44%,0.20%,0.74%,0.13%,0.47%,0.94%,2.08%,2.68%,$40,694.00,$45,903.00,$35,417.00,$21,905.00,$16,854.00,5.20%,6.80%,8.20%,6.20%
Marion Township, Livingston County,97.78%,0.03%,0.41%,0.27%,0.01%,0.12%,1.38%,1.04%,$72,378.00,$76,112.00,$57,228.00,$33,101.00,$26,862.00,1.00%,2.00%,1.90%,0.00%
Marion Township, Osceola County,98.23%,0.06%,0.57%,0.13%,,0.13%,0.89%,0.95%,$31,615.00,$38,500.00,$27,821.00,$19,412.00,$16,218.00,13.30%,17.40%,22.80%,15.10%
Marion Township, Saginaw County,97.08%,0.11%,1.19%,0.65%,,0.11%,0.86%,1.30%,$38,333.00,$40,446.00,$38,750.00,$23,125.00,$16,703.00,11.80%,14.30%,19.10%,13.50%
Marion Township, Sanilac County,95.34%,0.17%,0.33%,0.50%,,2.50%,1.16%,5.66%,$34,803.00,$41,739.00,$30,600.00,$21,014.00,$17,964.00,7.20%,11.50%,16.90%,9.80%
Markey Township,98.06%,0.37%,0.17%,0.25%,0.08%,0.29%,0.78%,0.91%,$29,505.00,$34,392.00,$32,462.00,$18,864.00,$18,213.00,6.20%,9.40%,15.70%,5.10%
Marlette,93.82%,2.28%,0.33%,0.29%,,1.47%,1.81%,2.52%,$30,938.00,$37,880.00,$33,250.00,$21,725.00,$15,592.00,9.00%,10.90%,10.70%,7.80%
Marlette Township,97.90%,0.15%,0.20%,0.15%,,0.73%,0.88%,1.90%,$44,907.00,$50,114.00,$30,884.00,$21,597.00,$17,556.00,10.10%,14.70%,22.80%,8.50%
Marquette,95.00%,0.80%,1.70%,0.80%,0.00%,0.22%,1.33%,0.77%,,,,,,,,,
Marquette County,,,,,,,,,$46,875.00,$52,083.00,,,$22,170.00,6.40%,12.50%,20.30%,12.50%
Marquette Township, Mackinac County,90.14%,,6.98%,0.30%,,,2.58%,0.91%,$30,069.00,$33,929.00,$29,375.00,$18,750.00,$14,538.00,11.30%,11.80%,12.00%,7.60%
Marquette Township, Marquette County,95.37%,0.09%,1.77%,0.91%,0.03%,0.18%,1.64%,0.73%,$42,385.00,$50,994.00,$40,221.00,$28,565.00,$23,056.00,2.20%,5.20%,6.70%,10.40%
Marshall,95.91%,0.32%,0.43%,0.59%,,0.99%,1.76%,3.16%,$41,171.00,$53,317.00,$41,446.00,$30,398.00,$22,101.00,2.60%,5.00%,3.20%,3.90%
Marshall Township,97.13%,0.27%,0.27%,0.65%,0.10%,0.27%,1.30%,1.68%,$56,563.00,$66,105.00,$44,074.00,$32,500.00,$25,163.00,4.70%,5.00%,4.20%,1.80%
Martin,95.86%,0.46%,0.92%,0.46%,,2.30%,,2.76%,$41,389.00,$48,958.00,$40,000.00,$28,929.00,$16,238.00,6.40%,9.60%,14.10%,0.00%
Martin Township,96.78%,0.16%,0.32%,0.64%,,1.11%,0.99%,2.11%,$40,565.00,$45,595.00,$37,279.00,$26,471.00,$17,233.00,5.50%,8.40%,12.10%,3.00%
Martiny Township,97.70%,0.19%,0.56%,0.25%,,0.12%,1.18%,0.62%,$31,681.00,$35,602.00,$28,816.00,$25,455.00,$18,825.00,5.60%,7.70%,6.00%,7.90%
Marysville,98.18%,0.18%,0.30%,0.43%,0.01%,0.33%,0.57%,1.16%,$49,299.00,$60,028.00,$47,859.00,$27,321.00,$23,443.00,3.10%,4.60%,5.10%,8.40%
Mason,95.98%,0.64%,0.46%,0.71%,,0.74%,1.46%,2.73%,$41,790.00,$53,519.00,$41,081.00,$26,266.00,$20,866.00,1.30%,4.10%,1.70%,7.60%
Mason County,95.84%,0.73%,0.78%,0.28%,0.02%,0.82%,1.53%,3.01%,$34,704.00,$41,654.00,$33,873.00,$22,616.00,$17,713.00,8.20%,11.00%,16.50%,7.00%
Mason Township, Arenac County,95.57%,0.20%,1.21%,,,0.10%,2.92%,1.01%,$30,357.00,$33,333.00,$29,519.00,$19,821.00,$12,991.00,13.30%,17.00%,22.50%,4.60%
Mason Township, Cass County,96.94%,0.24%,0.52%,0.72%,,0.32%,1.27%,1.67%,$41,902.00,$46,620.00,$35,827.00,$22,404.00,$19,497.00,4.00%,6.90%,6.30%,8.60%
Masonville Township,94.14%,0.05%,3.14%,0.37%,,0.32%,1.97%,0.43%,$35,887.00,$42,778.00,$35,568.00,$22,656.00,$18,375.00,6.00%,9.80%,10.40%,8.20%
Mastodon Township,99.40%,,,,,0.30%,0.30%,0.60%,$27,917.00,$39,231.00,$26,667.00,$23,125.00,$16,823.00,6.30%,13.20%,22.50%,6.30%
Matchwood Township,97.39%,,,,,,2.61%,,$18,125.00,$33,125.00,$38,333.00,$18,750.00,$15,190.00,16.10%,25.20%,75.00%,7.40%
Mathias Township,96.32%,,1.23%,0.53%,,0.53%,1.40%,1.40%,$25,167.00,$27,500.00,$35,000.00,$22,250.00,$16,135.00,15.40%,20.40%,37.60%,5.50%
Mattawan,94.16%,1.89%,0.35%,0.32%,,1.22%,2.05%,3.12%,$88,241.00,$98,259.00,$75,967.00,$64,647.00,$67,971.00,3.20%,3.80%,0.80%,1.60%
Matteson Township,98.05%,0.47%,0.08%,,0.08%,0.62%,0.70%,1.25%,$42,500.00,$47,500.00,$36,607.00,$22,452.00,$19,626.00,5.00%,7.90%,13.20%,7.70%
Maybee,98.42%,0.40%,,,0.20%,0.59%,0.40%,1.78%,$50,962.00,$60,000.00,$42,386.00,$23,929.00,$18,716.00,2.40%,4.40%,3.20%,3.20%
Mayfield Township, Grand Traverse County,97.88%,0.39%,0.79%,0.08%,0.08%,,0.79%,0.47%,$40,820.00,$44,464.00,$31,250.00,$19,844.00,$15,755.00,6.50%,8.40%,7.00%,9.90%
Mayfield Township, Lapeer County,97.43%,0.25%,0.30%,0.39%,0.03%,0.38%,1.23%,1.72%,$50,822.00,$54,827.00,$48,494.00,$26,381.00,$20,399.00,3.70%,4.70%,5.20%,7.00%
Mayville,97.73%,0.47%,,0.19%,,,1.61%,1.14%,$33,375.00,$37,917.00,$34,286.00,$21,111.00,$15,281.00,10.10%,11.30%,12.60%,6.90%
McBain,98.12%,0.86%,0.34%,0.17%,,,0.51%,1.20%,$35,156.00,$43,594.00,$31,538.00,$21,607.00,$19,356.00,3.80%,5.20%,5.80%,7.30%
McBride,98.71%,,0.43%,,,,0.86%,,$30,568.00,$30,694.00,$25,000.00,$18,214.00,$13,376.00,8.20%,18.80%,18.30%,28.00%
McKinley Township, Emmet County,90.46%,0.87%,6.15%,0.16%,0.08%,0.08%,2.21%,0.87%,$32,961.00,$38,681.00,$26,759.00,$20,179.00,$13,907.00,11.90%,13.90%,14.50%,15.60%
McKinley Township, Huron County,98.01%,0.80%,0.40%,0.20%,,0.20%,0.40%,1.59%,$37,212.00,$42,344.00,$33,500.00,$24,063.00,$17,453.00,4.70%,5.30%,2.90%,5.30%
McMillan Township, Luce County,76.39%,13.28%,5.60%,0.46%,0.03%,0.79%,3.47%,2.86%,$30,514.00,$35,101.00,$30,118.00,$20,608.00,$17,007.00,14.60%,16.90%,19.80%,9.70%
McMillan Township, Ontonagon County,97.67%,,0.50%,0.33%,,0.17%,1.33%,0.17%,$28,580.00,$34,688.00,$27,917.00,$21,538.00,$15,486.00,8.10%,10.10%,14.00%,10.30%
Meade Township, Huron County,99.25%,,,,,,0.75%,0.63%,$39,750.00,$43,417.00,$30,337.00,$21,979.00,$17,126.00,3.30%,6.60%,3.10%,6.80%
Meade Township, Mason County,71.08%,22.30%,2.09%,1.05%,0.35%,0.35%,2.79%,2.44%,$50,536.00,$54,250.00,$26,000.00,$26,875.00,$14,334.00,2.10%,8.40%,0.00%,20.00%
Mecosta,88.18%,2.27%,0.45%,,,1.36%,7.73%,2.73%,$32,857.00,$30,208.00,$28,125.00,$22,500.00,$14,620.00,17.30%,17.90%,27.00%,12.10%
Mecosta County,,,,,,,,,$33,849.00,$40,465.00,$32,127.00,$22,467.00,$16,372.00,9.60%,16.10%,16.60%,7.60%
Mecosta Township,96.92%,0.49%,0.66%,0.12%,0.21%,0.29%,1.31%,1.36%,$37,287.00,$42,321.00,$32,337.00,$22,219.00,$18,494.00,6.70%,11.50%,17.40%,2.90%
Medina Township,98.04%,0.49%,0.08%,0.16%,,0.33%,0.90%,1.71%,$40,347.00,$44,519.00,$31,493.00,$23,889.00,$18,008.00,4.80%,6.20%,4.20%,9.70%
Mellen Township,97.54%,0.08%,0.79%,0.32%,,,1.27%,0.24%,$35,435.00,$41,875.00,$32,212.00,$18,833.00,$16,096.00,6.30%,10.30%,15.50%,10.00%
Melrose Township,98.05%,0.07%,0.65%,,0.07%,0.14%,1.01%,1.08%,$41,000.00,$45,385.00,$29,813.00,$21,620.00,$20,426.00,5.40%,8.20%,11.50%,2.20%
Melvin,98.12%,,1.88%,,,,,1.25%,$28,333.00,$30,833.00,$26,250.00,$21,250.00,$13,646.00,11.10%,12.40%,15.40%,6.10%
Melvindale,87.40%,5.26%,0.75%,1.29%,0.04%,2.39%,2.88%,8.90%,$37,954.00,$46,759.00,$38,048.00,$28,026.00,$19,011.00,7.60%,11.40%,13.30%,9.20%
Memphis,97.60%,0.80%,0.30%,,,0.50%,0.80%,2.10%,,,,,,,,,
Mendon,96.84%,0.65%,0.44%,,0.55%,0.44%,1.09%,2.07%,$40,000.00,$41,625.00,$34,479.00,$27,692.00,$17,266.00,3.90%,5.90%,9.30%,4.30%
Mendon Township,96.50%,1.01%,0.54%,0.11%,0.18%,0.47%,1.19%,1.69%,$41,324.00,$45,577.00,$36,743.00,$23,482.00,$17,600.00,5.10%,8.20%,12.90%,6.80%
Menominee,97.35%,0.14%,0.82%,0.32%,,0.27%,1.10%,1.12%,$30,523.00,$38,867.00,$32,850.00,$22,145.00,$17,500.00,9.90%,13.30%,18.20%,11.90%
Menominee County,,,,,,,,,$42,014.00,$50,007.00,,,$21,886.00,11.10%,14.20%,22.60%,10.90%
Menominee Township,98.88%,0.03%,0.41%,0.10%,,0.08%,0.51%,0.46%,$41,435.00,$48,516.00,$33,872.00,$22,238.00,$18,815.00,4.80%,7.20%,9.70%,6.90%
Mentor Township, Cheboygan County,96.80%,0.38%,1.66%,,,0.13%,1.02%,0.77%,$32,750.00,$40,486.00,$30,795.00,$18,594.00,$15,888.00,13.40%,14.10%,13.30%,15.90%
Mentor Township, Oscoda County,96.23%,0.08%,1.56%,0.16%,,0.49%,1.48%,1.89%,$26,094.00,$27,784.00,$30,000.00,$20,417.00,$14,392.00,11.20%,14.10%,22.10%,6.90%
Meridian Charter Township,86.36%,4.05%,0.32%,6.51%,0.05%,0.69%,2.01%,2.53%,$55,203.00,$80,114.00,$55,705.00,$39,306.00,$32,190.00,4.30%,9.40%,6.90%,3.80%
Merrill,96.55%,0.13%,1.15%,,,1.66%,0.51%,4.09%,$36,167.00,$40,278.00,$35,469.00,$29,028.00,$19,312.00,5.40%,8.00%,8.80%,10.30%
Merrill Township,72.71%,20.00%,1.86%,,,0.34%,5.08%,3.22%,$22,917.00,$26,625.00,$24,792.00,$18,125.00,$13,526.00,16.00%,19.80%,33.00%,12.10%
Merritt Township,96.70%,0.10%,0.60%,0.30%,,1.00%,1.50%,2.80%,$58,438.00,$65,750.00,$53,125.00,$35,750.00,$29,055.00,6.10%,7.40%,10.10%,8.20%
Mesick,98.66%,0.67%,0.22%,,,,0.45%,1.57%,$24,375.00,$30,000.00,$21,136.00,$22,639.00,$10,600.00,16.30%,21.90%,30.20%,17.70%
Metamora,96.84%,,0.39%,0.20%,,,2.56%,0.79%,$58,088.00,$63,750.00,$41,563.00,$26,563.00,$19,548.00,3.60%,3.60%,1.40%,7.40%
Metamora Township,97.28%,0.17%,0.33%,0.43%,,0.31%,1.48%,1.20%,$61,250.00,$67,425.00,$53,589.00,$34,107.00,$29,255.00,4.70%,5.40%,4.20%,4.00%
Metz Township,97.89%,,1.51%,0.30%,,,0.30%,,$28,611.00,$31,458.00,$32,917.00,$16,000.00,$14,191.00,8.80%,13.60%,15.10%,19.50%
