State,Year,Office,County,D#,R#,S#,Silver#,Ind.#,Pop.#,Prog.#,Proh.#,AI#,Cit.#,None#,I#,Ref.#,NL#,G#,L#,NA#,W/I#,I1#,I2#,I3#,I4#,Tea#,IA#,Others,O#,Year / Office,D1#,D2#
Nevada,,,Nye,,752,,,,,,,,,,,,,,,,,,,,,,,,,1930 Secretary of State,1067,
Nevada,,,Pershing,,370,,,,,,,,,,,,,,,,,,,,,,,,,1930 Secretary of State,729,
Nevada,,,Storey,,165,,,,,,,,,,,,,,,,,,,,,,,,,1930 Secretary of State,206,
Nevada,,,Washoe,,4252,,,,,,,,,,,,,,,,,,,,,,,,,1930 Secretary of State,5569,
Nevada,,,White Pine,,1414,,,,,,,,,,,,,,,,,,,,,,,,,1930 Secretary of State,2174,
Nevada,,,Carson City,,749,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,306,
Nevada,,,Churchill,,1073,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,714,
Nevada,,,Clark,,1476,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,1582,
Nevada,,,Douglas,,576,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,147,
Nevada,,,Elko,,1984,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,1208,
Nevada,,,Esmeralda,,248,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,379,
Nevada,,,Eureka,,258,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,243,
Nevada,,,Humboldt,,609,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,536,
Nevada,,,Lander,,440,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,324,
Nevada,,,Lincoln,,608,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,775,
Nevada,,,Lyon,,797,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,648,
Nevada,,,Mineral,,468,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,477,
Nevada,,,Nye,,843,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,969,
Nevada,,,Pershing,,589,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,518,
Nevada,,,Storey,,186,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,186,
Nevada,,,Washoe,,5748,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,4152,
Nevada,,,White Pine,,1959,,,,,,,,,,,,,,,,,,,,,,,,,1930 Treasurer,1635,
Nevada,,,Carson City,,2483,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,969,
Nevada,,,Churchill,,1440,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,1187,
Nevada,,,Clark,,8734,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,27323,
Nevada,,,Douglas,,1197,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,595,
Nevada,,,Elko,,1637,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,2276,
Nevada,,,Esmeralda,,106,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,213,
Nevada,,,Eureka,,204,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,273,
Nevada,,,Humboldt,,944,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,1052,
Nevada,,,Lander,,341,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,377,
Nevada,,,Lincoln,,353,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,631,
Nevada,,,Lyon,,1524,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,927,
Nevada,,,Mineral,,731,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,1510,
Nevada,,,Nye,,610,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,1189,
Nevada,,,Pershing,,526,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,600,
Nevada,,,Storey,,219,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,173,
Nevada,,,Washoe,,13469,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,14658,
Nevada,,,White Pine,,1046,,,,,,,,,,,,,,,,,,,,,,,,,1962 Attorney General,2510,
Nevada,,,Carson City,,1321,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,2056,
Nevada,,,Churchill,,1026,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,1533,
Nevada,,,Clark,,10871,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,22459,
Nevada,,,Douglas,,949,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,779,
Nevada,,,Elko,,1639,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,2217,
Nevada,,,Esmeralda,,96,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,207,
Nevada,,,Eureka,,197,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,264,
Nevada,,,Humboldt,,1211,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,843,
Nevada,,,Lander,,314,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,395,
Nevada,,,Lincoln,,211,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,886,
Nevada,,,Lyon,,980,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,1385,
Nevada,,,Mineral,,593,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,1577,
Nevada,,,Nye,,539,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,1236,
Nevada,,,Pershing,,439,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,661,
Nevada,,,Storey,,136,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,249,
Nevada,,,Washoe,,11478,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,15423,
Nevada,,,White Pine,,1183,,,,,,,,,,,,,,,,,,,,,,,,,1962 Controller,2313,
Nevada,,,Carson City,,2592,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,868,
Nevada,,,Churchill,,1795,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,1030,
Nevada,,,Clark,,16862,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,20658,
Nevada,,,Douglas,,1389,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,437,
Nevada,,,Elko,,2043,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,2018,
Nevada,,,Esmeralda,,138,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,182,
Nevada,,,Eureka,,263,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,211,
Nevada,,,Humboldt,,1352,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,723,
Nevada,,,Lander,,445,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,317,
Nevada,,,Lincoln,,487,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,627,
Nevada,,,Lyon,,1858,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,670,
Nevada,,,Mineral,,1259,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,1020,
Nevada,,,Nye,,810,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,1029,
Nevada,,,Pershing,,695,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,476,
Nevada,,,Storey,,298,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,99,
Nevada,,,Washoe,,18760,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,10682,
Nevada,,,White Pine,,1476,,,,,,,,,,,,,,,,,,,,,,,,,1962 Lt. Governor,2215,
Nevada,,,Carson City,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,2796,567
Nevada,,,Churchill,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,2061,527
Nevada,,,Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,22316,11147
Nevada,,,Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,1437,255
Nevada,,,Elko,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,2866,756
Nevada,,,Esmeralda,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,261,51
Nevada,,,Eureka,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,358,97
Nevada,,,Humboldt,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,1542,340
Nevada,,,Lander,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,601,132
Nevada,,,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,859,191
Nevada,,,Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,1907,386
Nevada,,,Mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,1778,429
Nevada,,,Nye,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,1351,406
Nevada,,,Pershing,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,881,194
Nevada,,,Storey,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,328,58
Nevada,,,Washoe,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,21821,4219
Nevada,,,White Pine,,,,,,,,,,,,,,,,,,,,,,,,,,,1962 Secretary of State,2598,884
Nevada,,,Carson City,,1627,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,1784,
Nevada,,,Churchill,,876,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,1879,
Nevada,,,Clark,,11246,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,24502,
Nevada,,,Douglas,,1049,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,752,
Nevada,,,Elko,,1568,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,2303,
Nevada,,,Esmeralda,,103,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,207,
Nevada,,,Eureka,,218,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,244,
Nevada,,,Humboldt,,695,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,1295,
Nevada,,,Lander,,264,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,468,
Nevada,,,Lincoln,,324,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,757,
Nevada,,,Lyon,,1531,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,980,
Nevada,,,Mineral,,601,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,1643,
Nevada,,,Nye,,546,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,1228,
Nevada,,,Pershing,,414,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,718,
Nevada,,,Storey,,203,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,183,
Nevada,,,Washoe,,13037,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,15856,
Nevada,,,White Pine,,1056,,,,,,,,,,,,,,,,,,,,,,,,,1962 Treasurer,2473,
Nevada,,,Carson City,,2356,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,2929,
Nevada,,,Churchill,,1341,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,1960,
Nevada,,,Clark,,15949,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,42442,
Nevada,,,Douglas,,1137,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,1244,
Nevada,,,Elko,,1522,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,2955,
Nevada,,,Esmeralda,,73,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,237,
Nevada,,,Eureka,,208,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,271,
Nevada,,,Humboldt,,858,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,1464,
Nevada,,,Lander,,335,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,586,
Nevada,,,Lincoln,,350,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,899,
Nevada,,,Lyon,,1040,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,1736,
Nevada,,,Mineral,,630,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,1935,
Nevada,,,Nye,,546,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,1244,
Nevada,,,Pershing,,409,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,749,
Nevada,,,Storey,,178,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,280,
Nevada,,,Washoe,,14710,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,19508,
Nevada,,,White Pine,,1061,,,,,,,,,,,,,,,,,,,,,,,,,1966 Attorney General,2879,
Nevada,,,Carson City,,3084,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,2246,
Nevada,,,Churchill,,2120,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,1202,
Nevada,,,Clark,,31934,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,22463,
Nevada,,,Douglas,,1576,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,841,
Nevada,,,Elko,,2192,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,2266,
Nevada,,,Esmeralda,,123,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,184,
Nevada,,,Eureka,,267,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,228,
Nevada,,,Humboldt,,1234,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,1091,
Nevada,,,Lander,,453,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,455,
Nevada,,,Lincoln,,425,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,852,
Nevada,,,Lyon,,1833,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,1010,
Nevada,,,Mineral,,1215,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,1344,
Nevada,,,Nye,,809,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,979,
Nevada,,,Pershing,,857,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,396,
Nevada,,,Storey,,250,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,214,
Nevada,,,Washoe,,19447,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,14416,
Nevada,,,White Pine,,1688,,,,,,,,,,,,,,,,,,,,,,,,,1966 Controller,2164,
Nevada,,,Carson City,,3215,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,2199,
Nevada,,,Churchill,,2001,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,1440,
Nevada,,,Clark,,32493,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,31167,
Nevada,,,Douglas,,1572,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,918,
Nevada,,,Elko,,2293,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,2389,
Nevada,,,Esmeralda,,127,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,197,
Nevada,,,Eureka,,280,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,224,
Nevada,,,Humboldt,,1297,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,1139,
Nevada,,,Lander,,434,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,515,
Nevada,,,Lincoln,,642,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,662,
Nevada,,,Lyon,,1719,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,1180,
Nevada,,,Mineral,,1218,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,1460,
Nevada,,,Nye,,879,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,983,
Nevada,,,Pershing,,598,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,604,
Nevada,,,Storey,,237,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,248,
Nevada,,,Washoe,,21011,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,16060,
Nevada,,,White Pine,,1712,,,,,,,,,,,,,,,,,,,,,,,,,1966 Lt. Governor,2320,
Nevada,,,Carson City,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,4218,1015
Nevada,,,Churchill,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,2521,609
Nevada,,,Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,37186,14394
Nevada,,,Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,1961,338
Nevada,,,Elko,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,3481,867
Nevada,,,Esmeralda,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,260,51
Nevada,,,Eureka,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,342,116
Nevada,,,Humboldt,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,1852,386
Nevada,,,Lander,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,733,164
Nevada,,,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,984,235
Nevada,,,Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,2238,463
Nevada,,,Mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,2121,424
Nevada,,,Nye,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,1350,410
Nevada,,,Pershing,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,920,189
Nevada,,,Storey,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,392,60
Nevada,,,Washoe,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,26319,4742
Nevada,,,White Pine,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Secretary of State,3082,754
Nevada,,,Carson City,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,4146,
Nevada,,,Churchill,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,2460,
Nevada,,,Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,42167,
Nevada,,,Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,1790,
Nevada,,,Elko,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,3231,
Nevada,,,Esmeralda,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,216,
Nevada,,,Eureka,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,279,
Nevada,,,Humboldt,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,1692,
Nevada,,,Lander,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,643,
Nevada,,,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,887,
Nevada,,,Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,2065,
Nevada,,,Mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,2042,
Nevada,,,Nye,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,1239,
Nevada,,,Pershing,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,780,
Nevada,,,Storey,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,314,
Nevada,,,Washoe,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,24313,
Nevada,,,White Pine,,,,,,,,,,,,,,,,,,,,,,,,,,,1966 Treasurer,3147,
Nevada,,,Carson City,,3231,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,2362,
Nevada,,,Churchill,,1943,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,1511,
Nevada,,,Clark,,36962,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,29162,
Nevada,,,Douglas,,1710,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,947,
Nevada,,,Elko,,2111,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,2094,
Nevada,,,Esmeralda,,172,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,195,
Nevada,,,Eureka,,226,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,222,
Nevada,,,Humboldt,,1014,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,1099,
Nevada,,,Lander,,477,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,456,
Nevada,,,Lincoln,,477,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,658,
Nevada,,,Lyon,,1497,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,1405,
Nevada,,,Mineral,,1087,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,1588,
Nevada,,,Nye,,849,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,998,
Nevada,,,Pershing,,660,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,467,
Nevada,,,Storey,,214,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,309,
Nevada,,,Washoe,,23614,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,15526,
Nevada,,,White Pine,,1221,,,,,,,,,,,,,,,,,,,,,,,,,1970 Attorney General,2525,
Nevada,,,Carson City,,4016,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,1443,
Nevada,,,Churchill,,2311,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,1029,
Nevada,,,Clark,,26882,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,32359,
Nevada,,,Douglas,,1956,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,637,
Nevada,,,Elko,,2250,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,1768,
Nevada,,,Esmeralda,,159,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,188,
Nevada,,,Eureka,,267,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,162,
Nevada,,,Humboldt,,1270,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,767,
Nevada,,,Lander,,586,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,326,
Nevada,,,Lincoln,,479,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,578,
Nevada,,,Lyon,,2094,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,758,
Nevada,,,Mineral,,1441,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,1106,
Nevada,,,Nye,,924,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,814,
Nevada,,,Pershing,,805,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,324,
Nevada,,,Storey,,275,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,216,
Nevada,,,Washoe,,24259,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,11498,
Nevada,,,White Pine,,1610,,,,,,,,,,,,,,,,,,,,,,,,,1970 Controller,1977,
Nevada,,,Carson City,,2958,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,2670,
Nevada,,,Churchill,,1814,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,1717,
Nevada,,,Clark,,28753,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,41064,
Nevada,,,Douglas,,1740,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,959,
Nevada,,,Elko,,1802,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,2482,
Nevada,,,Esmeralda,,167,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,206,
Nevada,,,Eureka,,278,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,176,
Nevada,,,Humboldt,,1067,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,1069,
Nevada,,,Lander,,545,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,428,
Nevada,,,Lincoln,,463,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,676,
Nevada,,,Lyon,,1440,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,1520,
Nevada,,,Mineral,,910,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,1811,
Nevada,,,Nye,,773,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,1109,
Nevada,,,Pershing,,598,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,546,
Nevada,,,Storey,,210,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,313,
Nevada,,,Washoe,,19707,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,20216,
Nevada,,,White Pine,,1853,,,,,,,,,,,,,,,,,,,,,,,,,1970 Lt. Governor,2032,
Nevada,,,Carson City,,1436,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,4025,
Nevada,,,Churchill,,1035,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,2318,
Nevada,,,Clark,,19019,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,42979,
Nevada,,,Douglas,,1033,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,1576,
Nevada,,,Elko,,1244,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,2869,
Nevada,,,Esmeralda,,78,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,286,
Nevada,,,Eureka,,150,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,290,
Nevada,,,Humboldt,,629,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,1447,
Nevada,,,Lander,,247,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,679,
Nevada,,,Lincoln,,226,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,884,
Nevada,,,Lyon,,752,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,2087,
Nevada,,,Mineral,,486,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,2175,
Nevada,,,Nye,,441,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,1374,
Nevada,,,Pershing,,249,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,850,
Nevada,,,Storey,,86,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,425,
Nevada,,,Washoe,,11219,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,25738,
Nevada,,,White Pine,,859,,,,,,,,,,,,,,,,,,,,,,,,,1970 Secretary of State,2650,
Nevada,,,Carson City,,2806,,,,,,,,,,,,,,,,,,,,,,,,,1970 Treasurer,2689,
Nevada,,,Churchill,,1673,,,,,,,,,,,,,,,,,,,,,,,,,1970 Treasurer,1806,
Nevada,,,Clark,,23883,,,,,,,,,,,,,,,,,,,,,,,,,1970 Treasurer,41209,
Nevada,,,Douglas,,1569,,,,,,,,,,,,,,,,,,,,,,,,,1970 Treasurer,1061,
Nevada,,,Elko,,2119,,,,,,,,,,,,,,,,,,,,,,,,,1970 Treasurer,2055,
Nevada,,,Esmeralda,,109,,,,,,,,,,,,,,,,,,,,,,,,,1970 Treasurer,255,
